permit_id,sensor_reading_id,permit_type,status,zone_id,unit_id,issued_at,expires_at
PERMIT-000217,217,hot_work,active,unit-3-zone-3,unit-3,2026-06-12T04:22:52.929308,2026-06-12T10:27:11.630707
PERMIT-000218,218,hot_work,active,unit-3-zone-1,unit-3,2026-06-12T04:11:39.253100,2026-06-12T11:48:27.568766
PERMIT-000219,219,hot_work,active,unit-5-zone-1,unit-5,2026-06-21T07:27:04.084987,2026-06-21T10:18:15.802474
PERMIT-000220,220,general,active,unit-2-zone-1,unit-2,2026-06-09T13:18:37.412417,2026-06-09T19:17:56.518844
PERMIT-000221,221,electrical,active,unit-3-zone-2,unit-3,2026-06-12T05:20:32.749195,2026-06-12T07:34:14.573816
PERMIT-000222,222,general,expired,unit-4-zone-2,unit-4,2026-06-09T16:35:11.173986,2026-06-09T15:04:00.840580
PERMIT-000223,223,confined_space,active,unit-1-zone-1,unit-1,2026-06-09T13:43:12.605881,2026-06-09T20:00:25.777304
PERMIT-000224,224,general,expired,unit-5-zone-2,unit-5,2026-06-21T06:19:07.191685,2026-06-21T09:14:40.523635
PERMIT-000225,225,hot_work,active,unit-5-zone-2,unit-5,2026-06-21T07:17:29.499425,2026-06-21T12:06:36.867582
PERMIT-000226,226,confined_space,active,unit-3-zone-3,unit-3,2026-06-12T05:35:10.028994,2026-06-12T12:36:32.611371
PERMIT-000227,227,electrical,active,unit-3-zone-2,unit-3,2026-06-12T04:51:36.032011,2026-06-12T07:16:30.549868
PERMIT-000228,228,confined_space,active,unit-2-zone-1,unit-2,2026-06-09T12:47:02.499485,2026-06-09T18:50:17.942015
PERMIT-000229,229,confined_space,active,unit-5-zone-1,unit-5,2026-06-21T07:59:03.443415,2026-06-21T12:52:36.249599
PERMIT-000230,230,general,active,unit-2-zone-2,unit-2,2026-06-09T14:06:06.209533,2026-06-09T18:06:14.332843
PERMIT-000231,231,hot_work,active,unit-4-zone-1,unit-4,2026-06-09T14:17:48.053685,2026-06-09T18:48:00.234627
PERMIT-000232,232,general,active,unit-3-zone-2,unit-3,2026-06-12T05:57:03.365961,2026-06-12T12:17:20.514877
PERMIT-000233,233,electrical,expired,unit-3-zone-1,unit-3,2026-06-12T04:22:31.529902,2026-06-12T06:30:21.665879
PERMIT-000234,234,general,active,unit-4-zone-3,unit-4,2026-06-09T16:41:06.911314,2026-06-09T20:48:36.920617
PERMIT-000235,235,confined_space,active,unit-5-zone-1,unit-5,2026-06-21T10:29:39.680467,2026-06-21T17:14:16.715862
PERMIT-000236,236,general,expired,unit-4-zone-3,unit-4,2026-06-09T16:16:19.741813,2026-06-09T16:55:20.163357
PERMIT-000237,237,general,active,unit-3-zone-1,unit-3,2026-06-12T05:25:28.559013,2026-06-12T10:24:49.248428
PERMIT-000238,238,confined_space,active,unit-3-zone-3,unit-3,2026-06-12T05:42:57.605692,2026-06-12T10:24:32.194692
PERMIT-000239,239,electrical,active,unit-3-zone-2,unit-3,2026-06-12T05:46:53.960378,2026-06-12T11:41:09.231457
PERMIT-000240,240,hot_work,active,unit-4-zone-3,unit-4,2026-06-09T13:38:56.592094,2026-06-09T21:37:43.152718
PERMIT-000241,241,confined_space,expired,unit-1-zone-3,unit-1,2026-06-09T11:41:03.781213,2026-06-09T14:48:57.408147
PERMIT-000242,242,hot_work,active,unit-2-zone-3,unit-2,2026-06-09T16:12:57.869060,2026-06-09T21:15:41.786423
PERMIT-000243,243,general,active,unit-5-zone-2,unit-5,2026-06-21T09:36:11.839663,2026-06-21T15:52:28.844965
PERMIT-000244,244,general,active,unit-5-zone-3,unit-5,2026-06-21T08:27:55.773943,2026-06-21T13:21:04.577475
PERMIT-000245,245,general,active,unit-1-zone-2,unit-1,2026-06-09T12:12:20.386849,2026-06-09T19:02:17.023832
PERMIT-000246,246,confined_space,active,unit-2-zone-1,unit-2,2026-06-09T17:03:49.358929,2026-06-09T20:32:05.870326
PERMIT-000247,247,hot_work,active,unit-4-zone-2,unit-4,2026-06-09T13:28:54.456217,2026-06-09T19:54:34.934117
PERMIT-000248,248,hot_work,expired,unit-5-zone-3,unit-5,2026-06-21T08:22:28.360247,2026-06-21T10:44:29.315062
PERMIT-000249,249,hot_work,expired,unit-5-zone-1,unit-5,2026-06-21T07:59:23.649908,2026-06-21T11:03:42.539775
PERMIT-000250,250,hot_work,active,unit-1-zone-3,unit-1,2026-06-09T12:59:22.930426,2026-06-09T16:29:18.632307
PERMIT-000251,251,confined_space,active,unit-5-zone-1,unit-5,2026-06-21T08:48:23.799443,2026-06-21T15:59:48.209613
PERMIT-000252,252,confined_space,active,unit-5-zone-2,unit-5,2026-06-21T11:22:01.767278,2026-06-21T14:27:05.629535
PERMIT-000253,253,general,active,unit-5-zone-3,unit-5,2026-06-21T11:41:13.696911,2026-06-21T17:18:59.355419
PERMIT-000254,254,confined_space,active,unit-3-zone-2,unit-3,2026-06-12T07:14:11.665965,2026-06-12T10:34:18.057352
PERMIT-000255,255,electrical,active,unit-3-zone-2,unit-3,2026-06-12T04:33:27.829035,2026-06-12T09:47:58.034904
PERMIT-000256,256,electrical,active,unit-3-zone-2,unit-3,2026-06-12T05:26:31.662176,2026-06-12T11:32:49.377379
PERMIT-000257,257,electrical,active,unit-3-zone-1,unit-3,2026-06-12T08:15:58.261356,2026-06-12T13:44:53.861717
PERMIT-000258,258,electrical,active,unit-3-zone-1,unit-3,2026-06-12T04:58:51.268302,2026-06-12T09:53:38.562651
PERMIT-000259,259,general,expired,unit-3-zone-1,unit-3,2026-06-12T04:57:39.635300,2026-06-12T07:51:39.875014
PERMIT-000260,260,electrical,active,unit-2-zone-2,unit-2,2026-06-09T15:35:33.775346,2026-06-09T20:22:31.364374
PERMIT-000261,261,hot_work,active,unit-2-zone-2,unit-2,2026-06-09T16:37:46.022012,2026-06-09T21:07:32.438341
PERMIT-000262,262,hot_work,active,unit-4-zone-3,unit-4,2026-06-09T14:31:44.919313,2026-06-09T19:15:57.548773
PERMIT-000263,263,hot_work,active,unit-5-zone-2,unit-5,2026-06-21T10:40:21.969824,2026-06-21T14:45:51.598393
PERMIT-000264,264,electrical,active,unit-5-zone-1,unit-5,2026-06-21T10:45:38.689149,2026-06-21T18:04:28.194089
PERMIT-000265,265,electrical,active,unit-2-zone-2,unit-2,2026-06-09T16:55:28.849258,2026-06-10T00:19:18.359315
PERMIT-000266,266,confined_space,active,unit-4-zone-2,unit-4,2026-06-09T15:44:23.037341,2026-06-09T21:25:12.058108
PERMIT-000267,267,hot_work,active,unit-4-zone-1,unit-4,2026-06-09T14:41:59.156631,2026-06-09T20:52:28.647470
PERMIT-000268,268,electrical,active,unit-2-zone-2,unit-2,2026-06-09T17:06:55.032699,2026-06-09T23:44:39.820158
PERMIT-000269,269,electrical,expired,unit-1-zone-3,unit-1,2026-06-09T12:52:08.840702,2026-06-09T15:30:59.020121
PERMIT-000270,270,electrical,active,unit-5-zone-2,unit-5,2026-06-21T12:02:55.042014,2026-06-21T16:20:22.325806
PERMIT-000271,271,confined_space,active,unit-3-zone-2,unit-3,2026-06-12T08:12:58.193770,2026-06-12T12:06:25.091208
PERMIT-000272,272,electrical,active,unit-1-zone-2,unit-1,2026-06-09T15:06:06.343752,2026-06-09T22:02:14.185266
PERMIT-000273,273,general,active,unit-2-zone-1,unit-2,2026-06-09T15:56:26.513029,2026-06-09T22:19:48.716555
PERMIT-000274,274,general,active,unit-2-zone-3,unit-2,2026-06-09T17:42:56.207146,2026-06-09T23:51:44.992838
PERMIT-000275,275,hot_work,revoked,unit-3-zone-3,unit-3,2026-06-12T08:26:44.655458,2026-06-12T16:07:22.503142
PERMIT-000276,276,hot_work,active,unit-4-zone-2,unit-4,2026-06-09T17:45:40.114755,2026-06-09T21:57:08.941115
PERMIT-000277,277,electrical,expired,unit-2-zone-3,unit-2,2026-06-09T15:26:33.461270,2026-06-09T17:51:41.854667
PERMIT-000278,278,hot_work,active,unit-4-zone-1,unit-4,2026-06-09T14:21:41.654846,2026-06-09T19:28:54.119580
PERMIT-000279,279,electrical,active,unit-1-zone-2,unit-1,2026-06-09T14:44:40.841741,2026-06-09T21:27:26.905102
PERMIT-000280,280,general,active,unit-3-zone-1,unit-3,2026-06-12T07:30:31.439123,2026-06-12T10:22:05.772349
PERMIT-000281,281,hot_work,expired,unit-1-zone-1,unit-1,2026-06-09T15:15:18.696192,2026-06-09T14:39:10.438496
PERMIT-000282,282,electrical,active,unit-2-zone-1,unit-2,2026-06-09T16:53:59.201454,2026-06-09T21:12:46.157123
PERMIT-000283,283,confined_space,active,unit-4-zone-3,unit-4,2026-06-09T17:17:51.694720,2026-06-09T19:56:03.964937
PERMIT-000284,284,general,active,unit-5-zone-3,unit-5,2026-06-21T09:53:18.272391,2026-06-21T12:37:41.467400
PERMIT-000285,285,general,active,unit-4-zone-1,unit-4,2026-06-09T15:17:25.899138,2026-06-09T19:07:29.227765
PERMIT-000286,286,general,active,unit-4-zone-3,unit-4,2026-06-09T16:43:42.995033,2026-06-09T21:21:01.750863
PERMIT-000287,287,electrical,active,unit-2-zone-1,unit-2,2026-06-09T18:19:38.423727,2026-06-10T01:56:41.664332
PERMIT-000288,288,electrical,expired,unit-4-zone-2,unit-4,2026-06-09T15:00:32.890113,2026-06-09T17:47:28.284964
PERMIT-000289,289,electrical,active,unit-2-zone-3,unit-2,2026-06-09T17:56:41.001201,2026-06-10T01:52:37.908938
PERMIT-000290,290,hot_work,active,unit-1-zone-2,unit-1,2026-06-09T13:46:47.446113,2026-06-09T18:29:55.829906
PERMIT-000291,291,general,expired,unit-2-zone-1,unit-2,2026-06-09T15:34:30.438766,2026-06-09T18:10:25.655209
PERMIT-000292,292,hot_work,expired,unit-2-zone-3,unit-2,2026-06-09T19:02:19.185081,2026-06-09T19:08:01.166785
PERMIT-000293,293,confined_space,active,unit-2-zone-1,unit-2,2026-06-09T17:09:22.730580,2026-06-10T00:06:23.873503
PERMIT-000294,294,hot_work,active,unit-4-zone-1,unit-4,2026-06-09T15:25:01.978325,2026-06-09T19:29:11.313122
PERMIT-000295,295,confined_space,active,unit-5-zone-1,unit-5,2026-06-21T09:55:02.130989,2026-06-21T12:51:48.086400
PERMIT-000296,296,confined_space,active,unit-2-zone-2,unit-2,2026-06-09T16:37:40.853937,2026-06-09T23:16:40.492765
PERMIT-000297,297,confined_space,active,unit-5-zone-1,unit-5,2026-06-21T11:18:20.925398,2026-06-21T17:01:33.011311
PERMIT-000298,298,confined_space,expired,unit-5-zone-2,unit-5,2026-06-21T11:06:05.668219,2026-06-21T12:34:54.388097
PERMIT-000299,299,hot_work,expired,unit-2-zone-3,unit-2,2026-06-09T17:34:19.191725,2026-06-09T18:41:15.089291
PERMIT-000300,300,confined_space,revoked,unit-2-zone-2,unit-2,2026-06-09T16:51:26.691170,2026-06-09T22:28:22.548617
PERMIT-000301,301,hot_work,expired,unit-3-zone-1,unit-3,2026-06-12T09:11:41.678177,2026-06-12T07:52:33.824895
PERMIT-000302,302,hot_work,active,unit-5-zone-1,unit-5,2026-06-21T10:43:34.207363,2026-06-21T18:29:28.832636
PERMIT-000303,303,electrical,active,unit-3-zone-3,unit-3,2026-06-12T06:22:46.204722,2026-06-12T10:31:44.113095
PERMIT-000304,304,confined_space,active,unit-5-zone-1,unit-5,2026-06-21T12:55:13.835289,2026-06-21T18:59:33.719197
PERMIT-000305,305,electrical,active,unit-1-zone-1,unit-1,2026-06-09T15:15:17.528365,2026-06-09T20:44:56.879819
PERMIT-000306,306,general,active,unit-1-zone-2,unit-1,2026-06-09T13:45:36.825276,2026-06-09T19:57:45.269565
PERMIT-000307,307,general,active,unit-5-zone-3,unit-5,2026-06-21T12:18:43.858878,2026-06-21T19:19:46.014107
PERMIT-000308,308,hot_work,active,unit-1-zone-3,unit-1,2026-06-09T15:20:56.836886,2026-06-09T23:20:51.934928
PERMIT-000309,309,electrical,active,unit-4-zone-3,unit-4,2026-06-09T15:15:46.953019,2026-06-09T19:51:30.227104
PERMIT-000310,310,electrical,expired,unit-2-zone-2,unit-2,2026-06-09T17:01:13.086924,2026-06-09T19:53:11.687146
PERMIT-000311,311,general,expired,unit-5-zone-1,unit-5,2026-06-21T10:17:07.361051,2026-06-21T12:19:14.910072
PERMIT-000312,312,hot_work,active,unit-5-zone-1,unit-5,2026-06-21T12:43:09.840912,2026-06-21T20:31:50.191631
PERMIT-000313,313,confined_space,active,unit-3-zone-1,unit-3,2026-06-12T09:11:14.183706,2026-06-12T16:25:31.467407
PERMIT-000314,314,electrical,active,unit-4-zone-3,unit-4,2026-06-09T15:30:37.020237,2026-06-09T22:47:00.334507
PERMIT-000315,315,hot_work,active,unit-2-zone-2,unit-2,2026-06-09T17:18:25.682691,2026-06-09T21:33:40.389430
PERMIT-000316,316,electrical,active,unit-3-zone-2,unit-3,2026-06-12T07:52:48.216798,2026-06-12T11:51:41.265254
PERMIT-000317,317,hot_work,expired,unit-1-zone-2,unit-1,2026-06-09T15:06:55.011435,2026-06-09T16:56:10.879524
PERMIT-000318,318,hot_work,active,unit-2-zone-3,unit-2,2026-06-09T18:04:18.359387,2026-06-10T00:38:39.556359
PERMIT-000319,319,confined_space,active,unit-3-zone-3,unit-3,2026-06-12T07:48:13.109272,2026-06-12T11:53:00.746915
PERMIT-000320,320,electrical,active,unit-5-zone-2,unit-5,2026-06-21T13:44:13.809589,2026-06-21T21:05:48.879936
PERMIT-000321,321,general,active,unit-2-zone-2,unit-2,2026-06-09T19:23:06.281968,2026-06-10T00:05:37.103179
PERMIT-000322,322,electrical,active,unit-2-zone-1,unit-2,2026-06-09T20:34:58.215660,2026-06-10T04:10:57.895267
PERMIT-000323,323,confined_space,active,unit-1-zone-2,unit-1,2026-06-09T14:32:25.833893,2026-06-09T17:54:41.648670
PERMIT-000324,324,electrical,active,unit-5-zone-1,unit-5,2026-06-21T12:07:25.224754,2026-06-21T18:40:34.665471
PERMIT-000325,325,electrical,active,unit-5-zone-2,unit-5,2026-06-21T10:26:18.561503,2026-06-21T17:51:38.430689
PERMIT-000326,326,hot_work,active,unit-4-zone-3,unit-4,2026-06-09T16:37:06.628915,2026-06-10T00:03:50.500777
PERMIT-000327,327,electrical,expired,unit-2-zone-2,unit-2,2026-06-09T18:07:57.868094,2026-06-09T19:32:09.329687
PERMIT-000328,328,electrical,active,unit-1-zone-3,unit-1,2026-06-09T14:45:33.591172,2026-06-09T19:31:40.397298
PERMIT-000329,329,confined_space,expired,unit-1-zone-3,unit-1,2026-06-09T13:59:19.993041,2026-06-09T16:11:00.955134
PERMIT-000330,330,hot_work,expired,unit-3-zone-3,unit-3,2026-06-12T07:49:32.845501,2026-06-12T08:57:34.862231
PERMIT-000331,331,confined_space,active,unit-1-zone-3,unit-1,2026-06-09T16:03:48.092278,2026-06-09T22:06:03.181775
PERMIT-000332,332,electrical,active,unit-4-zone-1,unit-4,2026-06-09T19:20:00.262007,2026-06-09T21:55:11.535242
PERMIT-000333,333,hot_work,expired,unit-5-zone-1,unit-5,2026-06-21T11:45:46.391701,2026-06-21T13:50:18.051744
PERMIT-000334,334,hot_work,active,unit-4-zone-2,unit-4,2026-06-09T17:58:26.929805,2026-06-09T23:40:57.519894
PERMIT-000335,335,general,active,unit-2-zone-2,unit-2,2026-06-09T17:52:57.204910,2026-06-10T00:21:25.532760
PERMIT-000336,336,confined_space,active,unit-3-zone-1,unit-3,2026-06-12T08:59:31.470988,2026-06-12T12:36:04.474103
PERMIT-000337,337,hot_work,active,unit-3-zone-2,unit-3,2026-06-12T08:46:27.770916,2026-06-12T15:49:57.255599
PERMIT-000338,338,electrical,expired,unit-3-zone-1,unit-3,2026-06-12T08:54:56.125518,2026-06-12T10:29:41.022938
PERMIT-000339,339,hot_work,expired,unit-2-zone-2,unit-2,2026-06-09T19:14:43.576453,2026-06-09T19:30:24.270881
PERMIT-000340,340,confined_space,active,unit-2-zone-2,unit-2,2026-06-09T17:56:47.904736,2026-06-10T00:30:29.968076
PERMIT-000341,341,electrical,expired,unit-3-zone-2,unit-3,2026-06-12T08:00:56.402653,2026-06-12T09:14:00.716840
PERMIT-000342,342,general,active,unit-4-zone-3,unit-4,2026-06-09T18:44:10.758495,2026-06-09T21:16:41.449336
PERMIT-000343,343,confined_space,active,unit-5-zone-1,unit-5,2026-06-21T13:09:49.738470,2026-06-21T15:28:37.893030
PERMIT-000344,344,electrical,expired,unit-5-zone-2,unit-5,2026-06-21T11:07:17.874385,2026-06-21T12:52:42.823785
PERMIT-000345,345,hot_work,active,unit-1-zone-2,unit-1,2026-06-09T17:38:33.038901,2026-06-09T21:47:38.234427
PERMIT-000346,346,electrical,active,unit-4-zone-3,unit-4,2026-06-09T18:23:03.859890,2026-06-10T00:32:23.342994
PERMIT-000347,347,general,active,unit-2-zone-3,unit-2,2026-06-09T20:07:51.241056,2026-06-10T00:37:34.246474
PERMIT-000348,348,confined_space,active,unit-5-zone-2,unit-5,2026-06-21T13:15:06.396018,2026-06-21T20:24:33.846371
PERMIT-000349,349,electrical,expired,unit-5-zone-2,unit-5,2026-06-21T13:25:32.562310,2026-06-21T13:17:57.343620
PERMIT-000350,350,hot_work,active,unit-3-zone-3,unit-3,2026-06-12T07:16:43.291388,2026-06-12T12:40:21.831630
PERMIT-000351,351,hot_work,active,unit-2-zone-3,unit-2,2026-06-09T20:04:28.122435,2026-06-10T02:33:07.530837
PERMIT-000352,352,confined_space,active,unit-3-zone-3,unit-3,2026-06-12T09:48:53.045301,2026-06-12T14:15:31.420373
PERMIT-000353,353,hot_work,active,unit-5-zone-1,unit-5,2026-06-21T15:11:38.783106,2026-06-21T20:36:22.147240
PERMIT-000354,354,electrical,active,unit-4-zone-2,unit-4,2026-06-09T18:56:29.302738,2026-06-09T21:39:28.743456
PERMIT-000355,355,confined_space,active,unit-2-zone-1,unit-2,2026-06-09T20:16:12.625141,2026-06-10T03:27:06.787473
PERMIT-000356,356,confined_space,active,unit-4-zone-2,unit-4,2026-06-09T20:18:11.223865,2026-06-09T23:32:43.508372
PERMIT-000357,357,hot_work,active,unit-3-zone-2,unit-3,2026-06-12T10:11:47.598582,2026-06-12T18:06:05.358988
PERMIT-000358,358,general,active,unit-3-zone-2,unit-3,2026-06-12T10:57:02.320006,2026-06-12T14:30:55.580605
PERMIT-000359,359,electrical,active,unit-1-zone-3,unit-1,2026-06-09T16:36:15.560535,2026-06-09T19:03:07.777823
PERMIT-000360,360,general,expired,unit-3-zone-2,unit-3,2026-06-12T11:16:20.678006,2026-06-12T11:02:55.175265
PERMIT-000361,361,electrical,active,unit-2-zone-3,unit-2,2026-06-09T19:42:58.634408,2026-06-09T22:12:19.556975
PERMIT-000362,362,hot_work,active,unit-1-zone-1,unit-1,2026-06-09T17:40:31.772180,2026-06-09T23:55:46.662908
PERMIT-000363,363,electrical,active,unit-5-zone-2,unit-5,2026-06-21T11:48:11.570526,2026-06-21T16:30:34.239523
PERMIT-000364,364,hot_work,active,unit-3-zone-2,unit-3,2026-06-12T09:04:37.693963,2026-06-12T12:56:54.519149
PERMIT-000365,365,hot_work,active,unit-4-zone-2,unit-4,2026-06-09T17:23:55.547705,2026-06-09T23:35:49.475121
PERMIT-000366,366,confined_space,active,unit-1-zone-3,unit-1,2026-06-09T16:52:19.651277,2026-06-09T21:47:19.067360
PERMIT-000367,367,hot_work,active,unit-5-zone-2,unit-5,2026-06-21T14:22:02.472929,2026-06-21T19:15:27.946736
PERMIT-000368,368,electrical,active,unit-4-zone-2,unit-4,2026-06-09T17:54:31.677089,2026-06-09T22:57:12.980841
PERMIT-000369,369,confined_space,expired,unit-4-zone-3,unit-4,2026-06-09T18:39:50.599126,2026-06-09T20:40:49.316615
PERMIT-000370,370,general,active,unit-4-zone-1,unit-4,2026-06-09T18:58:12.632003,2026-06-10T02:32:54.459143
PERMIT-000371,371,confined_space,active,unit-3-zone-1,unit-3,2026-06-12T11:57:58.630065,2026-06-12T14:56:18.614862
PERMIT-000372,372,general,active,unit-1-zone-1,unit-1,2026-06-09T16:04:56.010279,2026-06-09T19:38:29.218973
PERMIT-000373,373,electrical,expired,unit-1-zone-2,unit-1,2026-06-09T17:56:14.376630,2026-06-09T17:05:32.686769
PERMIT-000374,374,general,active,unit-4-zone-2,unit-4,2026-06-09T20:41:26.327431,2026-06-10T03:15:43.751317
PERMIT-000375,375,confined_space,active,unit-1-zone-3,unit-1,2026-06-09T15:40:07.110707,2026-06-09T22:03:33.443975
PERMIT-000376,376,electrical,active,unit-4-zone-2,unit-4,2026-06-09T19:54:08.272338,2026-06-09T22:42:04.250178
PERMIT-000377,377,general,expired,unit-4-zone-3,unit-4,2026-06-09T21:44:22.171435,2026-06-09T20:46:58.129951
PERMIT-000378,378,hot_work,active,unit-5-zone-1,unit-5,2026-06-21T14:07:45.279619,2026-06-21T21:37:46.309166
PERMIT-000379,379,electrical,expired,unit-5-zone-2,unit-5,2026-06-21T12:51:09.982547,2026-06-21T15:30:58.861722
PERMIT-000380,380,hot_work,active,unit-2-zone-3,unit-2,2026-06-09T20:41:41.918001,2026-06-10T04:31:59.292331
PERMIT-000381,381,hot_work,expired,unit-2-zone-1,unit-2,2026-06-09T19:24:39.143202,2026-06-09T21:57:13.442088
PERMIT-000382,382,electrical,active,unit-2-zone-1,unit-2,2026-06-09T19:17:17.309824,2026-06-10T02:27:42.096579
PERMIT-000383,383,confined_space,active,unit-5-zone-1,unit-5,2026-06-21T15:06:33.032580,2026-06-21T23:05:10.850718
PERMIT-000384,384,hot_work,active,unit-4-zone-3,unit-4,2026-06-09T19:19:01.610113,2026-06-10T02:20:17.675016
PERMIT-000385,385,hot_work,active,unit-4-zone-1,unit-4,2026-06-09T20:38:19.823766,2026-06-10T00:42:51.231597
PERMIT-000386,386,confined_space,expired,unit-1-zone-3,unit-1,2026-06-09T15:50:27.266132,2026-06-09T17:52:02.975678
PERMIT-000387,387,confined_space,expired,unit-2-zone-3,unit-2,2026-06-09T19:36:15.560547,2026-06-09T22:38:49.138609
PERMIT-000388,388,confined_space,active,unit-5-zone-1,unit-5,2026-06-21T16:12:08.737150,2026-06-21T19:20:01.700670
PERMIT-000389,389,general,active,unit-5-zone-1,unit-5,2026-06-21T14:44:55.183592,2026-06-21T17:59:06.621711
PERMIT-000390,390,general,active,unit-4-zone-2,unit-4,2026-06-09T19:18:32.975314,2026-06-10T00:15:04.148678
PERMIT-000391,391,general,active,unit-3-zone-1,unit-3,2026-06-12T10:52:18.910300,2026-06-12T16:35:38.291853
PERMIT-000392,392,general,active,unit-5-zone-1,unit-5,2026-06-21T15:25:36.186875,2026-06-21T22:01:29.371458
PERMIT-000393,393,confined_space,active,unit-3-zone-2,unit-3,2026-06-12T10:27:00.327070,2026-06-12T17:15:08.700819
PERMIT-000394,394,electrical,active,unit-5-zone-2,unit-5,2026-06-21T16:44:35.670128,2026-06-21T20:31:51.792270
PERMIT-000395,395,hot_work,active,unit-2-zone-2,unit-2,2026-06-09T22:53:23.485356,2026-06-10T06:44:09.292218
PERMIT-000396,396,general,active,unit-3-zone-1,unit-3,2026-06-12T12:33:31.563886,2026-06-12T19:41:22.695521
PERMIT-000397,397,hot_work,active,unit-3-zone-2,unit-3,2026-06-12T12:13:45.783429,2026-06-12T15:26:55.754873
PERMIT-000398,398,electrical,active,unit-3-zone-1,unit-3,2026-06-12T12:09:41.161144,2026-06-12T14:55:34.318499
PERMIT-000399,399,electrical,expired,unit-2-zone-3,unit-2,2026-06-09T20:01:19.794785,2026-06-09T23:04:00.672669
PERMIT-000400,400,confined_space,expired,unit-5-zone-3,unit-5,2026-06-21T15:08:21.912437,2026-06-21T14:56:35.674968
PERMIT-000401,401,hot_work,active,unit-5-zone-1,unit-5,2026-06-21T16:15:21.488021,2026-06-21T23:01:07.634943
PERMIT-000402,402,confined_space,expired,unit-2-zone-2,unit-2,2026-06-09T22:44:50.966371,2026-06-09T21:40:44.930428
PERMIT-000403,403,general,expired,unit-4-zone-3,unit-4,2026-06-09T19:04:02.082783,2026-06-09T21:33:08.736293
PERMIT-000404,404,general,revoked,unit-1-zone-2,unit-1,2026-06-09T17:01:46.676135,2026-06-09T23:10:21.516782
PERMIT-000405,405,hot_work,active,unit-3-zone-3,unit-3,2026-06-12T12:35:42.428886,2026-06-12T20:23:13.810978
PERMIT-000406,406,general,expired,unit-2-zone-2,unit-2,2026-06-09T20:05:03.256293,2026-06-09T22:02:41.173842
PERMIT-000407,407,confined_space,active,unit-3-zone-1,unit-3,2026-06-12T11:38:58.932291,2026-06-12T18:35:43.336813
